Header,Estimated Weight (Da)
>NODE_4941_length_11416_cov_11.384554__full,3534290.2
>NODE_4943_length_11415_cov_9.104277__full,3537080.0
>NODE_4946_length_11404_cov_16.961698__full,3531139.8
>NODE_4947_length_11404_cov_8.420876__full,3527912.8
>NODE_4948_length_11403_cov_10.085899__full,3522649.6
>NODE_4955_length_11387_cov_12.736712__full,3518397.4
>NODE_4964_length_11376_cov_11.318436__full,3517122.2
>NODE_4974_length_11358_cov_15.919353__full,3505642.6
>NODE_4975_length_11358_cov_10.501288__full,3513706.6
>NODE_4976_length_11356_cov_53.817269__full,3512684.2
>NODE_4977_length_11356_cov_7.507862__full,3509972.2
>NODE_4980_length_11351_cov_6.749467__full,3508226.2
>NODE_4987_length_11344_cov_17.287683__full,3518001.8
>NODE_4988_length_11343_cov_19.657150__full,3498024.6
>NODE_4990_length_11338_cov_21.037726__full,3510416.6
>NODE_4993_length_11333_cov_9.718266__full,3534135.6
>NODE_4994_length_11331_cov_8.288907__full,3507555.2
>NODE_4996_length_11329_cov_10.940338__full,3510526.8
>NODE_5002_length_11325_cov_20.453590__full,3497805.0
>NODE_5008_length_11319_cov_6.648485__full,3521946.8
>NODE_5009_length_11318_cov_8.700686__full,3491292.6
>NODE_5013_length_11313_cov_5.747548__full,3508066.6
>NODE_5014_length_11312_cov_11.698653__full,3492769.4
>NODE_5020_length_11305_cov_5.854007__full,3488684.0
>NODE_5024_length_11295_cov_7.268310__full,3485443.0
>NODE_5025_length_11294_cov_14.797856__full,3488794.8
>NODE_5028_length_11291_cov_9.799142__full,3487741.2
>NODE_5029_length_11290_cov_20.278259__full,3485838.0
>NODE_5032_length_11283_cov_150.474696__full,3478269.6
>NODE_5035_length_11280_cov_6.230033__full,3477529.0
>NODE_5036_length_11277_cov_20.212829__full,3493076.4
>NODE_5044_length_11265_cov_8.825452__full,3474517.0
>NODE_5046_length_11260_cov_7.105009__full,3496050.0
>NODE_5047_length_11256_cov_13.858923__full,3478873.2
>NODE_5061_length_11242_cov_8.453469__full,3477668.4
>NODE_5063_length_11239_cov_27.154937__full,3470047.8
>NODE_5069_length_11230_cov_10.053275__full,3480881.0
>NODE_5070_length_11228_cov_9.399048__full,3473811.6
>NODE_5074_length_11222_cov_9.203992__full,3472020.4
>NODE_5076_length_11216_cov_41.944320__full,3464635.2
>NODE_5077_length_11216_cov_7.147342__full,3464873.2
>NODE_5083_length_11198_cov_9.611046__full,3451979.6
>NODE_5084_length_11196_cov_8.768496__full,3458854.2
>NODE_5085_length_11196_cov_8.175543__full,3460795.2
>NODE_5086_length_11195_cov_21.916186__full,3464552.0
>NODE_5089_length_11195_cov_8.976298__full,3454787.0
>NODE_5090_length_11189_cov_7.699820__full,3446344.8
>NODE_5092_length_11175_cov_14.172987__full,3446541.0
>NODE_5098_length_11156_cov_12.288415__full,3451344.2
>NODE_5101_length_11155_cov_10.968886__full,3453086.0
>NODE_5103_length_11151_cov_9.446435__full,3436509.2
>NODE_5105_length_11150_cov_16.735499__full,3446276.0
>NODE_5106_length_11149_cov_7.616561__full,3439390.8
>NODE_5109_length_11143_cov_12.046903__full,3440661.6
>NODE_5112_length_11141_cov_7.261819__full,3439038.2
>NODE_5116_length_11134_cov_10.236701__full,3437114.8
>NODE_5120_length_11128_cov_25.734246__full,3431223.6
>NODE_5121_length_11128_cov_8.474658__full,3433695.6
>NODE_5128_length_11119_cov_17.601724__full,3445069.8
>NODE_5134_length_11107_cov_8.553507__full,3442808.4
>NODE_5136_length_11106_cov_7.480240__full,3446885.2
>NODE_5138_length_11104_cov_8.232349__full,3428536.8
>NODE_5139_length_11102_cov_9.663365__full,3430795.4
>NODE_5144_length_11093_cov_9.449518__full,3427372.6
>NODE_5146_length_11091_cov_6.706059__full,3429094.2
>NODE_5149_length_11086_cov_9.513061__full,3425084.2
>NODE_5150_length_11085_cov_25.098307__full,3414662.0
>NODE_5151_length_11085_cov_9.073639__full,3418977.0
>NODE_5157_length_11076_cov_8.676870__full,3424282.2
>NODE_5162_length_11071_cov_7.228308__full,3424490.2
>NODE_5165_length_11067_cov_10.356400__full,3429544.4
>NODE_5168_length_11065_cov_7.240562__full,3425552.0
>NODE_5172_length_11062_cov_21.558150__full,3430488.4
>NODE_5175_length_11058_cov_7.872434__full,3422703.6
>NODE_5176_length_11056_cov_8.911837__full,3417983.2
>NODE_5179_length_11051_cov_10.501187__full,3409159.2
>NODE_5181_length_11049_cov_10.463014__full,3405126.8
>NODE_5182_length_11049_cov_7.532237__full,3428807.8
>NODE_5183_length_11047_cov_9.773566__full,3418762.4
>NODE_5184_length_11046_cov_10.464145__full,3419994.2
>NODE_5187_length_11044_cov_7.571494__full,3413605.8
>NODE_5193_length_11036_cov_6.823169__full,3409740.2
>NODE_5197_length_11033_cov_7.339400__full,3422954.6
>NODE_5199_length_11028_cov_54.548266__full,3401000.6
>NODE_5203_length_11021_cov_13.049991__full,3395789.2
>NODE_5206_length_11017_cov_9.420132__full,3402009.4
>NODE_5209_length_11016_cov_9.954566__full,3397716.2
>NODE_5211_length_11014_cov_6.807421__full,3402420.8
>NODE_5212_length_11013_cov_64.246931__full,3397637.6
>NODE_5213_length_11013_cov_12.974437__full,3401887.6
>NODE_5214_length_11013_cov_6.656038__full,3408410.6
>NODE_5215_length_11012_cov_9.127738__full,3393517.4
>NODE_5217_length_11010_cov_22.089176__full,3400584.0
>NODE_5219_length_11009_cov_44.234555__full,3406355.8
>NODE_5220_length_11009_cov_12.142163__full,3403868.8
>NODE_5230_length_10994_cov_11.332630__full,3395993.8
>NODE_5231_length_10990_cov_9.990726__full,3396048.0
>NODE_5235_length_10982_cov_7.861987__full,3396059.4
>NODE_5238_length_10979_cov_11.812684__full,3392115.8
>NODE_5241_length_10973_cov_8.193765__full,3385148.6
>NODE_5242_length_10970_cov_54.026217__full,3386934.0
>NODE_5245_length_10968_cov_7.298188__full,3387596.6
>NODE_5246_length_10967_cov_7.422249__full,3393285.4
>NODE_5247_length_10966_cov_7.666145__full,3395320.2
>NODE_5248_length_10965_cov_8.497055__full,3386673.0
>NODE_5258_length_10953_cov_14.829464__full,3383654.6
>NODE_5263_length_10944_cov_9.128631__full,3384421.8
>NODE_5266_length_10940_cov_10.116410__full,3378707.0
>NODE_5268_length_10940_cov_6.875288__full,3384778.0
>NODE_5269_length_10937_cov_5.890201__full,3378798.4
>NODE_5270_length_10935_cov_15.950351__full,3378075.0
>NODE_5277_length_10933_cov_9.528521__full,3366347.6
>NODE_5279_length_10933_cov_6.531660__full,3378086.6
>NODE_5280_length_10932_cov_8.963999__full,3379778.4
>NODE_5281_length_10932_cov_6.899935__full,3381276.4
>NODE_5283_length_10931_cov_12.398449__full,3371353.2
>NODE_5284_length_10930_cov_7.617395__full,3386632.0
>NODE_5285_length_10929_cov_8.264358__full,3375850.8
>NODE_5286_length_10927_cov_10.828038__full,3368879.4
>NODE_5291_length_10923_cov_12.092203__full,3390230.6
>NODE_5294_length_10922_cov_7.996304__full,3376210.4
>NODE_5295_length_10922_cov_7.000092__full,3378728.4
>NODE_5296_length_10922_cov_6.190613__full,3379830.4
>NODE_5297_length_10919_cov_6.108780__full,3370567.8
>NODE_5301_length_10914_cov_21.865834__full,3374197.8
>NODE_5303_length_10912_cov_20.649311__full,3365781.4
>NODE_5304_length_10912_cov_7.659114__full,3369425.4
>NODE_5305_length_10910_cov_8.498844__full,3367171.0
>NODE_5307_length_10903_cov_9.324324__full,3368747.6
>NODE_5309_length_10899_cov_11.679352__full,3372720.8
>NODE_5310_length_10895_cov_13.168025__full,3365429.0
>NODE_5311_length_10895_cov_7.228696__full,3375355.0
>NODE_5324_length_10872_cov_12.722361__full,3362319.4
>NODE_5329_length_10867_cov_11.308321__full,3368789.4
>NODE_5332_length_10864_cov_7.545100__full,3357490.8
>NODE_5336_length_10858_cov_8.216191__full,3358184.6
>NODE_5339_length_10857_cov_10.944599__full,3357424.4
>NODE_5342_length_10856_cov_6.862880__full,3359194.2
>NODE_5345_length_10851_cov_9.771670__full,3344195.2
>NODE_5352_length_10847_cov_12.081969__full,3357592.4
>NODE_5354_length_10845_cov_8.890843__full,3354893.0
>NODE_5356_length_10845_cov_6.514889__full,3354745.0
>NODE_5358_length_10842_cov_13.992274__full,3341771.4
>NODE_5361_length_10840_cov_8.975235__full,3348864.0
>NODE_5363_length_10839_cov_9.705866__full,3344093.8
>NODE_5366_length_10835_cov_27.514903__full,3343811.0
>NODE_5367_length_10835_cov_11.954359__full,3353676.0
>NODE_5370_length_10831_cov_9.808423__full,3339463.2
>NODE_5371_length_10830_cov_10.762557__full,3348265.0
>NODE_5372_length_10829_cov_16.274744__full,3340078.8
>NODE_5373_length_10826_cov_9.141046__full,3350575.2
>NODE_5377_length_10821_cov_10.561929__full,3346891.2
>NODE_5383_length_10819_cov_8.228451__full,3334859.8
>NODE_5386_length_10812_cov_14.239055__full,3329611.4
>NODE_5390_length_10807_cov_9.781192__full,3347441.4
>NODE_5391_length_10807_cov_9.649608__full,3342895.4
>NODE_5396_length_10791_cov_8.212589__full,3335573.2
>NODE_5397_length_10791_cov_6.279835__full,3331736.2
>NODE_5403_length_10780_cov_15.826795__full,3349151.0
>NODE_5404_length_10780_cov_9.956558__full,3320837.0
>NODE_5407_length_10773_cov_11.162076__full,3330483.6
>NODE_5409_length_10770_cov_24.831506__full,3328130.0
>NODE_5419_length_10760_cov_10.850952__full,3326213.0
>NODE_5422_length_10757_cov_13.954213__full,3320388.4
>NODE_5425_length_10755_cov_6.384947__full,3322905.0
>NODE_5427_length_10753_cov_8.954196__full,3340667.6
>NODE_5433_length_10749_cov_12.687887__full,3325097.8
>NODE_5435_length_10746_cov_6.791209__full,3326438.2
>NODE_5437_length_10740_cov_19.441594__full,3317783.0
>NODE_5440_length_10738_cov_5.876022__full,3308085.6
>NODE_5446_length_10732_cov_8.207091__full,3310557.4
>NODE_5447_length_10732_cov_7.357284__full,3327611.4
>NODE_5455_length_10724_cov_9.140894__full,3314566.8
>NODE_5458_length_10716_cov_8.443722__full,3317510.2
>NODE_5460_length_10714_cov_8.083844__full,3307904.8
>NODE_5462_length_10711_cov_9.276291__full,3306464.2
>NODE_5464_length_10708_cov_25.621831__full,3312817.6
>NODE_5466_length_10705_cov_9.705073__full,3307944.0
>NODE_5468_length_10703_cov_8.118069__full,3310639.6
>NODE_5470_length_10700_cov_13.651165__full,3312778.0
>NODE_5472_length_10697_cov_9.282034__full,3307623.4
>NODE_5474_length_10695_cov_7.364005__full,3309076.0
>NODE_5475_length_10694_cov_9.598867__full,3310473.8
>NODE_5478_length_10691_cov_8.041541__full,3318300.2
>NODE_5483_length_10679_cov_10.331947__full,3294465.8
>NODE_5486_length_10673_cov_27.696047__full,3295763.6
>NODE_5487_length_10671_cov_8.879209__full,3283897.2
>NODE_5491_length_10664_cov_7.335258__full,3300768.8
>NODE_5498_length_10655_cov_10.149773__full,3291499.0
>NODE_5502_length_10653_cov_8.135588__full,3284382.6
>NODE_5504_length_10649_cov_9.741706__full,3279914.8
>NODE_5507_length_10646_cov_5.717929__full,3278896.2
>NODE_5511_length_10639_cov_6.820398__full,3294081.8
>NODE_5514_length_10637_cov_9.582653__full,3292130.4
>NODE_5515_length_10636_cov_10.012527__full,3288581.2
>NODE_5520_length_10634_cov_42.661604__full,3281300.8
>NODE_5521_length_10633_cov_8.792671__full,3284029.6
>NODE_5525_length_10630_cov_10.415060__full,3295560.0
>NODE_5528_length_10625_cov_7.468839__full,3284011.0
>NODE_5529_length_10625_cov_6.970549__full,3280631.0
>NODE_5530_length_10623_cov_14.915906__full,3283006.6
>NODE_5533_length_10621_cov_7.508649__full,3261388.2
>NODE_5535_length_10618_cov_11.491111__full,3294338.6
>NODE_5540_length_10613_cov_8.939129__full,3284670.6
>NODE_5544_length_10608_cov_18.416120__full,3289402.6
>NODE_5547_length_10605_cov_52.690558__full,3265292.0
>NODE_5551_length_10603_cov_7.101866__full,3275758.6
>NODE_5555_length_10601_cov_7.865835__full,3271209.2
>NODE_5557_length_10600_cov_9.205219__full,3274936.0
>NODE_5559_length_10599_cov_7.777905__full,3261024.8
>NODE_5561_length_10594_cov_6.085565__full,3272691.8
>NODE_5562_length_10593_cov_10.889270__full,3268750.6
>NODE_5565_length_10592_cov_13.295721__full,3281177.4
>NODE_5569_length_10589_cov_9.104957__full,3268664.8
>NODE_5570_length_10588_cov_12.157308__full,3281200.6
>NODE_5571_length_10588_cov_8.713128__full,3279884.6
>NODE_5572_length_10587_cov_26.631102__full,3269439.4
>NODE_5578_length_10577_cov_7.520615__full,3274665.4
>NODE_5584_length_10569_cov_9.115759__full,3266898.8
>NODE_5587_length_10568_cov_6.707900__full,3268268.6
>NODE_5591_length_10566_cov_7.603325__full,3271583.2
>NODE_5599_length_10555_cov_31.356829__full,3250936.0
>NODE_5603_length_10549_cov_6.592440__full,3246311.8
>NODE_5608_length_10544_cov_5.739780__full,3230248.8
>NODE_5611_length_10540_cov_17.052102__full,3258204.0
>NODE_5614_length_10530_cov_96.588151__full,3251212.0
>NODE_5618_length_10524_cov_11.096691__full,3261826.8
>NODE_5619_length_10523_cov_6.142843__full,3252514.6
>NODE_5622_length_10520_cov_10.218309__full,3232953.0
>NODE_5623_length_10514_cov_8.399424__full,3244381.8
>NODE_5631_length_10505_cov_13.224486__full,3248114.0
>NODE_5632_length_10505_cov_6.986450__full,3241382.0
>NODE_5634_length_10502_cov_11.037105__full,3240614.4
>NODE_5635_length_10500_cov_9.438035__full,3245239.0
>NODE_5636_length_10500_cov_6.124027__full,3250671.0
>NODE_5640_length_10493_cov_10.473831__full,3240756.6
>NODE_5642_length_10488_cov_18.744826__full,3245729.6
>NODE_5650_length_10476_cov_8.803026__full,3240131.2
>NODE_5655_length_10472_cov_6.804589__full,3236144.4
>NODE_5657_length_10470_cov_31.549320__full,3243900.0
>NODE_5658_length_10467_cov_8.245081__full,3224211.4
>NODE_5671_length_10454_cov_8.231676__full,3233818.8
>NODE_5672_length_10453_cov_10.606915__full,3230029.6
>NODE_5674_length_10452_cov_11.636048__full,3242298.4
>NODE_5675_length_10450_cov_6.725727__full,3227222.0
>NODE_5676_length_10450_cov_4.811516__full,3226238.0
>NODE_5685_length_10442_cov_10.812143__full,3229281.4
>NODE_5691_length_10437_cov_10.137938__full,3228381.4
>NODE_5693_length_10433_cov_12.820689__full,3221112.6
>NODE_5695_length_10427_cov_9.094985__full,3224903.4
>NODE_5696_length_10427_cov_7.984508__full,3219534.4
>NODE_5697_length_10425_cov_7.562754__full,3224732.0
>NODE_5698_length_10420_cov_11.400736__full,3225699.0
>NODE_5700_length_10416_cov_9.078802__full,3221458.2
>NODE_5701_length_10416_cov_6.950082__full,3212302.2
>NODE_5705_length_10411_cov_7.115109__full,3222689.2
>NODE_5712_length_10399_cov_148.876311__full,3214454.8
>NODE_5725_length_10382_cov_8.394048__full,3212474.4
>NODE_5726_length_10381_cov_8.287395__full,3207930.2
>NODE_5729_length_10370_cov_11.606465__full,3212803.0
>NODE_5730_length_10367_cov_12.582976__full,3195163.4
>NODE_5734_length_10364_cov_6.502874__full,3215985.8
>NODE_5737_length_10357_cov_7.441704__full,3207741.4
>NODE_5738_length_10350_cov_21.389035__full,3200292.0
>NODE_5740_length_10348_cov_11.110938__full,3198534.6
>NODE_5744_length_10341_cov_6.836555__full,3210423.2
>NODE_5747_length_10338_cov_7.623498__full,3195569.6
>NODE_5754_length_10334_cov_10.804299__full,3193866.8
>NODE_5756_length_10330_cov_26.376112__full,3192671.0
>NODE_5758_length_10330_cov_9.396735__full,3195874.0
>NODE_5759_length_10328_cov_12.660573__full,3202887.6
>NODE_5760_length_10326_cov_8.797692__full,3196518.2
>NODE_5761_length_10325_cov_10.119108__full,3183601.0
>NODE_5772_length_10313_cov_6.757979__full,3192637.6
>NODE_5774_length_10306_cov_16.424317__full,3190573.2
>NODE_5775_length_10304_cov_12.265654__full,3184842.8
>NODE_5779_length_10298_cov_8.850770__full,3193036.6
>NODE_5780_length_10298_cov_6.666928__full,3176238.6
>NODE_5781_length_10294_cov_7.751054__full,3175562.8
>NODE_5784_length_10292_cov_12.969293__full,3175759.4
>NODE_5787_length_10291_cov_12.067602__full,3177794.2
>NODE_5788_length_10291_cov_5.866660__full,3171322.2
>NODE_5791_length_10289_cov_632.270461__full,3175528.8
>NODE_5792_length_10288_cov_7.118952__full,3177867.6
>NODE_5793_length_10287_cov_6.403318__full,3182414.4
>NODE_5797_length_10282_cov_10.129726__full,3179683.4
>NODE_5798_length_10281_cov_19.868199__full,3174203.2
>NODE_5800_length_10279_cov_5.369843__full,3172939.8
>NODE_5804_length_10275_cov_7.066136__full,3180705.0
>NODE_5805_length_10274_cov_7.866830__full,3191610.8
>NODE_5809_length_10269_cov_12.947984__full,3178737.8
>NODE_5812_length_10265_cov_8.690635__full,3159523.0
>NODE_5813_length_10260_cov_8.371420__full,3170136.0
>NODE_5817_length_10253_cov_8.733996__full,3173125.6
>NODE_5818_length_10252_cov_8.624643__full,3165861.4
>NODE_5819_length_10252_cov_8.511376__full,3160145.4
>NODE_5821_length_10250_cov_7.026007__full,3173985.0
>NODE_5822_length_10249_cov_15.556552__full,3164963.8
>NODE_5824_length_10248_cov_5.820869__full,3167851.6
>NODE_5825_length_10246_cov_32.135902__full,3165563.2
>NODE_5828_length_10244_cov_6.093051__full,3165316.8
>NODE_5830_length_10240_cov_8.963613__full,3159944.0
>NODE_5831_length_10239_cov_12.188856__full,3173585.8
>NODE_5833_length_10238_cov_8.703817__full,3171372.6
>NODE_5838_length_10232_cov_9.229942__full,3152937.4
>NODE_5845_length_10226_cov_6.768046__full,3163348.2
>NODE_5847_length_10224_cov_9.382123__full,3163495.8
>NODE_5854_length_10217_cov_8.827832__full,3171785.4
>NODE_5855_length_10217_cov_8.182447__full,3156904.4
>NODE_5857_length_10215_cov_7.496046__full,3162309.0
>NODE_5861_length_10209_cov_84.986647__full,3158659.8
>NODE_5863_length_10208_cov_6.969532__full,3155268.6
>NODE_5865_length_10206_cov_10.128822__full,3153763.2
>NODE_5866_length_10206_cov_9.165034__full,3158508.2
>NODE_5867_length_10205_cov_9.884029__full,3155046.0
>NODE_5877_length_10188_cov_7.930122__full,3145407.6
>NODE_5878_length_10187_cov_8.136994__full,3153218.4
>NODE_5879_length_10187_cov_7.947165__full,3141984.4
>NODE_5887_length_10179_cov_5.885218__full,3148006.8
>NODE_5889_length_10177_cov_19.752927__full,3144919.4
>NODE_5892_length_10168_cov_5.974575__full,3137478.6
>NODE_5896_length_10160_cov_15.603916__full,3146581.0
>NODE_5897_length_10160_cov_9.629063__full,3137022.0
>NODE_5899_length_10158_cov_17.009941__full,3142866.6
>NODE_5901_length_10157_cov_10.259793__full,3128936.4
>NODE_5909_length_10150_cov_8.039797__full,3133442.0
>NODE_5911_length_10148_cov_18.914718__full,3143680.6
>NODE_5913_length_10146_cov_9.104011__full,3139324.2
>NODE_5914_length_10145_cov_6.915887__full,3135558.0
>NODE_5916_length_10144_cov_8.616127__full,3134030.8
>NODE_5921_length_10138_cov_9.685028__full,3114388.6
>NODE_5923_length_10135_cov_9.856915__full,3158927.0
>NODE_5928_length_10130_cov_41.705214__full,3125259.0
>NODE_5929_length_10130_cov_6.832021__full,3127849.0
>NODE_5933_length_10125_cov_12.547676__full,3123111.0
>NODE_5935_length_10124_cov_9.288279__full,3111025.8
>NODE_5937_length_10123_cov_12.426776__full,3144263.6
>NODE_5938_length_10123_cov_10.392658__full,3125561.6
>NODE_5939_length_10122_cov_29.767734__full,3144075.4
>NODE_5941_length_10122_cov_6.828395__full,3127827.4
>NODE_5942_length_10119_cov_45.514271__full,3128903.8
>NODE_5943_length_10119_cov_14.382136__full,3121985.8
>NODE_5945_length_10116_cov_8.835679__full,3125158.2
>NODE_5949_length_10110_cov_6.322645__full,3114293.0
>NODE_5952_length_10102_cov_10.050485__full,3132465.4
>NODE_5953_length_10101_cov_9.680264__full,3120740.2
>NODE_5954_length_10101_cov_8.433313__full,3124467.2
>NODE_5957_length_10099_cov_5.240300__full,3110433.8
>NODE_5961_length_10095_cov_9.003201__full,3119812.0
>NODE_5962_length_10094_cov_10.661831__full,3121149.8
>NODE_5963_length_10094_cov_9.197799__full,3125646.8
>NODE_5970_length_10083_cov_5.090645__full,3114671.6
>NODE_5973_length_10078_cov_33.348632__full,3116044.6
>NODE_5974_length_10077_cov_11.340750__full,3106200.4
>NODE_5978_length_10076_cov_7.514183__full,3117494.2
>NODE_5982_length_10068_cov_13.130003__full,3133192.6
>NODE_5983_length_10068_cov_7.459123__full,3114552.6
>NODE_5984_length_10068_cov_6.866285__full,3114036.6
>NODE_5985_length_10068_cov_6.234828__full,3118000.6
>NODE_5990_length_10060_cov_7.564301__full,3113499.0
